Identifiant,Âge,Sexe,Niveau d'éducation,État matrimonial,Urbain/Rural,Catégorie socioprofessionnelle,Années d'expérience,Possession de biens,Région,Type de contrat,Langue maternelle,Revenu annuel (DH),Âge doublé,Revenu approximatif,Code aléatoire
26722,69,Homme,sans niveau,marié,Urbain,Groupe 4,5,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,16549.0,138,27000.0,W000
4307,62,Homme,sans niveau,célibataire,Rural,Groupe 3,18,Voiture,Drâa-Tafilalet,CDD,arab,15387.0,124,25000.0,X123
30947,61,Homme,fondamental,marié,Urbain,Groupe 5,11,Logement,Dakhla-Oued Ed-Dahab,sans contrat,arab,14006.0,122,23000.0,Z789
32163,68,Homme,fondamental,marié,Rural,Groupe 4,16,Logement,Dakhla-Oued Ed-Dahab,sans contrat,arab,10542.0,136,17000.0,X123
10994,49,Femme,fondamental,célibataire,Urbain,Groupe 5,39,Terrain,Drâa-Tafilalet,CDI,arab,19008.0,98,31000.0,W000
23485,67,Homme,fondamental,veuf,Urbain,Groupe 6,28,Voiture,L’Oriental,sans contrat,amazigh,13468.0,134,22000.0,W000
914,19,Homme,secondaire,célibataire,Rural,Groupe 2,3,Logement,Guelmim-Oued Noun,CDD,arab,15321.0,38,25000.0,Z789
8659,36,Homme,sans niveau,marié,Rural,Groupe 6,22,Logement,Fès-Meknès,CDD,arab,7749.0,72,13000.0,Z789
896,41,Femme,secondaire,célibataire,Rural,Groupe 1,44,Aucun,Dakhla-Oued Ed-Dahab,CDI,amazigh,45686.0,82,71000.0,W000
25181,66,Femme,fondamental,marié,Rural,Groupe 2,31,Terrain,Fès-Meknès,CDI,arab,25132.0,132,41000.0,Y456
674,64,Femme,supérieur,célibataire,Rural,Groupe 1,39,Logement,Laâyoune-Sakia El Hamra,CDD,arab,51930.0,128,81000.0,X123
1831,50,Homme,sans niveau,célibataire,Rural,Groupe 3,4,Voiture,Marrakech-Safi,CDI,arab,10765.0,100,17000.0,Z789
9268,68,Homme,fondamental,célibataire,Rural,Groupe 5,22,Terrain,Drâa-Tafilalet,CDD,arab,10163.0,136,17000.0,Y456
7242,43,Femme,sans niveau,célibataire,Urbain,Groupe 4,31,Terrain,Béni Mellal-Khénifra,sans contrat,arab,20390.0,86,33000.0,Z789
22142,46,Femme,sans niveau,marié,Urbain,Groupe 6,44,Logement,Rabat-Salé-Kénitra,sans contrat,arab,15735.0,92,26000.0,Y456
10528,28,Homme,sans niveau,marié,Rural,Groupe 6,17,Voiture,L’Oriental,sans contrat,arab,7015.0,56,11000.0,X123
6595,65,Femme,fondamental,marié,Urbain,Groupe 5,24,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,15322.0,130,25000.0,W000
24738,22,Homme,secondaire,célibataire,Rural,Groupe 6,40,Voiture,Fès-Meknès,CDD,arab,11888.0,44,19000.0,Z789
39646,43,Homme,sans niveau,célibataire,Urbain,Groupe 4,7,Voiture,Rabat-Salé-Kénitra,CDI,arab,16891.0,86,27000.0,Z789
34011,24,Homme,fondamental,marié,Urbain,Groupe 5,10,Voiture,Marrakech-Safi,CDI,arab,13071.0,48,21000.0,X123
13296,52,Homme,fondamental,marié,Rural,Groupe 3,27,Voiture,Dakhla-Oued Ed-Dahab,CDD,amazigh,18092.0,104,29000.0,W000
10437,61,Femme,fondamental,célibataire,Rural,Groupe 4,0,Terrain,Drâa-Tafilalet,sans contrat,arab,5388.0,122,9000.0,W000
28287,53,Homme,fondamental,marié,Urbain,Groupe 2,7,Voiture,Fès-Meknès,sans contrat,arab,33767.0,106,50000.0,Y456
12536,68,Homme,secondaire,célibataire,Rural,Groupe 5,41,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,15420.0,136,25000.0,Y456
437,33,Femme,sans niveau,marié,Rural,Groupe 5,2,Voiture,Laâyoune-Sakia El Hamra,CDI,arab,5723.0,66,9000.0,X123
34827,37,Femme,fondamental,marié,Urbain,Groupe 6,0,Voiture,Fès-Meknès,CDD,arab,7279.0,74,12000.0,Z789
11399,18,Homme,secondaire,marié,Rural,Groupe 3,14,Logement,Fès-Meknès,CDI,arab,13938.0,36,23000.0,Z789
36342,59,Femme,fondamental,marié,Urbain,Groupe 4,43,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,23596.0,118,38000.0,X123
3922,59,Femme,supérieur,célibataire,Rural,Groupe 1,1,Terrain,L’Oriental,CDI,arab,25423.0,118,41000.0,X123
23836,56,Homme,fondamental,marié,Rural,Groupe 6,30,Terrain,Souss-Massa,CDD,arab,8854.0,112,14000.0,W000
39947,39,Femme,supérieur,célibataire,Rural,Groupe 3,21,Aucun,L’Oriental,sans contrat,arab,16679.0,78,27000.0,Y456
1275,22,Femme,fondamental,marié,Urbain,Groupe 6,2,Logement,Souss-Massa,CDI,arab,6918.0,44,11000.0,Z789
39418,50,Homme,sans niveau,marié,Rural,Groupe 6,14,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,7152.0,100,12000.0,Y456
15778,54,Homme,fondamental,marié,Urbain,Groupe 6,9,Terrain,Souss-Massa,CDI,arab,9745.0,108,16000.0,Y456
29783,66,Homme,sans niveau,marié,Rural,Groupe 6,10,Terrain,Guelmim-Oued Noun,CDD,arab,5732.0,132,9000.0,Z789
19656,31,Femme,secondaire,marié,Urbain,Groupe 4,14,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,18761.0,62,30000.0,Y456
33587,40,Homme,fondamental,marié,Urbain,Groupe 1,14,Terrain,Béni Mellal-Khénifra,sans contrat,arab,41987.0,80,63000.0,X123
31286,63,Homme,supérieur,marié,Urbain,Groupe 4,38,Terrain,Béni Mellal-Khénifra,CDI,arab,33551.0,126,50000.0,Z789
30745,40,Femme,secondaire,marié,Urbain,Groupe 6,5,Voiture,Laâyoune-Sakia El Hamra,CDD,arab,10821.0,80,18000.0,W000
26299,61,Femme,secondaire,marié,Rural,Groupe 6,22,Aucun,Souss-Massa,sans contrat,amazigh,7662.0,122,12000.0,W000
31475,40,Homme,sans niveau,marié,Urbain,Groupe 3,16,Logement,Guelmim-Oued Noun,sans contrat,arab,22841.0,80,37000.0,Y456
36454,38,Homme,supérieur,veuf,Rural,Groupe 4,33,Logement,Casablanca-Settat,CDD,arab,18750.0,76,30000.0,Z789
9129,37,Femme,secondaire,marié,Urbain,Groupe 5,48,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,23267.0,74,38000.0,Y456
4826,23,Femme,sans niveau,marié,Rural,Groupe 6,22,Voiture,Rabat-Salé-Kénitra,CDI,arab,7536.0,46,12000.0,X123
24494,40,Femme,supérieur,divorcé,Rural,Groupe 3,28,Terrain,Guelmim-Oued Noun,CDD,arab,19859.0,80,32000.0,W000
26726,54,Femme,sans niveau,marié,Rural,Groupe 4,46,Terrain,Drâa-Tafilalet,CDD,arab,18279.0,108,30000.0,X123
4973,46,Femme,secondaire,marié,Rural,Groupe 2,39,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,32930.0,92,50000.0,W000
25053,20,Femme,secondaire,marié,Rural,Groupe 4,31,Logement,Tanger-Tétouan-Al Hoceïma,CDD,arab,15087.0,40,25000.0,Y456
27408,46,Homme,fondamental,marié,Urbain,Groupe 4,17,Terrain,Marrakech-Safi,sans contrat,arab,16923.0,92,27000.0,W000
15295,38,Homme,fondamental,marié,Rural,Groupe 6,8,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,4805.0,76,8000.0,Z789
38727,18,Homme,sans niveau,marié,Urbain,Groupe 5,8,Logement,Guelmim-Oued Noun,CDD,arab,13155.0,36,21000.0,X123
12859,58,Femme,sans niveau,marié,Urbain,Groupe 1,2,Logement,Casablanca-Settat,CDD,amazigh,40420.0,116,61000.0,Y456
10313,52,Femme,secondaire,célibataire,Rural,Groupe 2,40,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,35561.0,104,55000.0,Z789
10324,39,Homme,secondaire,marié,Rural,Groupe 4,20,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,12722.0,78,21000.0,Y456
9862,43,Femme,sans niveau,marié,Rural,Groupe 1,16,Logement,Souss-Massa,CDD,amazigh,26282.0,86,43000.0,Z789
26431,28,Homme,sans niveau,célibataire,Urbain,Groupe 6,49,Voiture,Drâa-Tafilalet,CDI,arab,17080.0,56,28000.0,X123
37094,50,Femme,supérieur,célibataire,Urbain,Groupe 5,28,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,amazigh,23432.0,100,38000.0,X123
38463,43,Femme,fondamental,marié,Rural,Groupe 2,9,Voiture,Béni Mellal-Khénifra,sans contrat,arab,15679.0,86,25000.0,Y456
24593,32,Femme,secondaire,marié,Urbain,Groupe 6,47,Terrain,Casablanca-Settat,CDI,arab,16109.0,64,26000.0,Z789
13798,55,Femme,sans niveau,marié,Urbain,Groupe 4,6,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,amazigh,16476.0,110,27000.0,Y456
35188,34,Homme,secondaire,célibataire,Urbain,Groupe 5,1,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,13552.0,68,22000.0,W000
27120,27,Homme,sans niveau,célibataire,Rural,Groupe 1,16,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,amazigh,24976.0,54,41000.0,Y456
23797,33,Homme,secondaire,marié,Urbain,Groupe 3,4,Terrain,L’Oriental,sans contrat,arab,20176.0,66,33000.0,Z789
19490,57,Homme,sans niveau,marié,Urbain,Groupe 5,19,Voiture,Casablanca-Settat,CDI,arab,19127.0,114,31000.0,W000
32933,29,Femme,fondamental,marié,Urbain,Groupe 4,16,Aucun,Béni Mellal-Khénifra,sans contrat,arab,13511.0,58,22000.0,W000
23943,33,Femme,fondamental,veuf,Urbain,Groupe 5,30,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,16552.0,66,27000.0,Z789
29930,62,Femme,sans niveau,marié,Rural,Groupe 6,31,Aucun,Marrakech-Safi,sans contrat,amazigh,8334.0,124,14000.0,X123
14476,67,Femme,secondaire,célibataire,Rural,Groupe 6,18,Aucun,L’Oriental,sans contrat,amazigh,7046.0,134,11000.0,Y456
37794,31,Homme,fondamental,célibataire,Urbain,Groupe 5,24,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,15183.0,62,25000.0,Y456
19686,51,Femme,sans niveau,célibataire,Urbain,Groupe 6,31,Logement,Rabat-Salé-Kénitra,CDI,arab,13838.0,102,22000.0,X123
4273,29,Femme,sans niveau,marié,Rural,Groupe 6,34,Terrain,Rabat-Salé-Kénitra,CDI,arab,8820.0,58,14000.0,W000
28382,18,Femme,fondamental,marié,Rural,Groupe 1,16,Terrain,L’Oriental,sans contrat,arab,22316.0,36,36000.0,Y456
25911,62,Homme,fondamental,célibataire,Rural,Groupe 6,15,Terrain,Dakhla-Oued Ed-Dahab,CDI,amazigh,6128.0,124,10000.0,Y456
22313,33,Femme,secondaire,célibataire,Rural,Groupe 5,32,Logement,Rabat-Salé-Kénitra,CDD,arab,13584.0,66,22000.0,X123
12896,61,Homme,supérieur,marié,Urbain,Groupe 4,13,Aucun,L’Oriental,CDD,amazigh,22940.0,122,37000.0,Y456
12777,52,Homme,secondaire,célibataire,Urbain,Groupe 2,21,Terrain,Guelmim-Oued Noun,CDI,arab,45882.0,104,70000.0,X123
14050,45,Femme,sans niveau,marié,Urbain,Groupe 3,16,Logement,Souss-Massa,CDD,arab,21867.0,90,36000.0,Y456
25912,64,Homme,sans niveau,célibataire,Urbain,Groupe 4,40,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,25310.0,128,41000.0,W000
24294,54,Femme,secondaire,marié,Rural,Groupe 2,27,Logement,Casablanca-Settat,CDD,arab,30765.0,108,47000.0,W000
3612,33,Femme,sans niveau,divorcé,Urbain,Groupe 6,40,Logement,Fès-Meknès,CDD,arab,14265.0,66,23000.0,X123
7175,66,Homme,sans niveau,marié,Rural,Groupe 5,12,Logement,Rabat-Salé-Kénitra,CDI,arab,8880.0,132,14000.0,W000
5331,62,Femme,secondaire,marié,Urbain,Groupe 6,29,Aucun,Fès-Meknès,CDD,amazigh,13435.0,124,22000.0,Z789
25725,31,Homme,sans niveau,célibataire,Rural,Groupe 5,39,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,15320.0,62,25000.0,Z789
24902,55,Femme,supérieur,marié,Rural,Groupe 5,49,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,19525.0,110,32000.0,Z789
463,61,Femme,secondaire,marié,Urbain,Groupe 6,6,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,9895.0,122,16000.0,W000
27553,48,Homme,secondaire,célibataire,Urbain,Groupe 5,46,Terrain,Rabat-Salé-Kénitra,CDD,arab,25238.0,96,41000.0,X123
17382,30,Homme,fondamental,veuf,Urbain,Groupe 5,22,Voiture,Souss-Massa,sans contrat,arab,16045.0,60,26000.0,X123
8247,51,Femme,fondamental,marié,Urbain,Groupe 2,10,Logement,Laâyoune-Sakia El Hamra,CDD,arab,31272.0,102,46000.0,Z789
19493,46,Femme,sans niveau,célibataire,Rural,Groupe 4,31,Aucun,Guelmim-Oued Noun,sans contrat,arab,13378.0,92,22000.0,W000
5428,18,Homme,secondaire,célibataire,Urbain,Groupe 5,45,Logement,L’Oriental,sans contrat,arab,24176.0,36,39000.0,Z789
18579,48,Femme,secondaire,marié,Urbain,Groupe 4,41,Logement,Marrakech-Safi,sans contrat,amazigh,30248.0,96,44000.0,Z789
2319,51,Femme,sans niveau,célibataire,Rural,Groupe 2,42,Voiture,Casablanca-Settat,CDD,arab,37142.0,102,57000.0,Z789
354,55,Femme,sans niveau,marié,Urbain,Groupe 6,6,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,10297.0,110,17000.0,X123
4985,39,Homme,supérieur,divorcé,Urbain,Groupe 4,11,Logement,Guelmim-Oued Noun,CDI,amazigh,23727.0,78,39000.0,W000
29996,69,Femme,fondamental,marié,Rural,Groupe 5,24,Terrain,Rabat-Salé-Kénitra,sans contrat,arab,10144.0,138,16000.0,W000
26459,49,Homme,secondaire,célibataire,Urbain,Groupe 2,4,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,35332.0,98,53000.0,Z789
9724,40,Homme,sans niveau,célibataire,Rural,Groupe 5,18,Voiture,Souss-Massa,sans contrat,arab,10537.0,80,17000.0,Z789
34986,59,Femme,fondamental,célibataire,Urbain,Groupe 2,42,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,arab,50925.0,118,78000.0,Y456
997,64,Homme,fondamental,célibataire,Rural,Groupe 4,6,Logement,Drâa-Tafilalet,sans contrat,arab,7834.0,128,13000.0,Y456
32807,20,Femme,secondaire,célibataire,Urbain,Groupe 3,20,Voiture,Béni Mellal-Khénifra,sans contrat,arab,25423.0,40,41000.0,W000
21759,43,Homme,sans niveau,marié,Urbain,Groupe 5,5,Terrain,Souss-Massa,CDD,amazigh,13042.0,86,21000.0,W000
18247,47,Femme,supérieur,marié,Urbain,Groupe 6,6,Terrain,Drâa-Tafilalet,CDI,arab,12920.0,94,21000.0,X123
21056,44,Homme,fondamental,marié,Urbain,Groupe 6,2,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,8803.0,88,14000.0,X123
4503,50,Homme,fondamental,célibataire,Rural,Groupe 6,4,Logement,Rabat-Salé-Kénitra,CDI,arab,4701.0,100,8000.0,W000
24949,46,Homme,sans niveau,marié,Urbain,Groupe 4,40,Voiture,Laâyoune-Sakia El Hamra,CDD,arab,29573.0,92,43000.0,Z789
36123,58,Femme,sans niveau,veuf,Urbain,Groupe 5,25,Terrain,Béni Mellal-Khénifra,CDD,arab,17706.0,116,29000.0,X123
32892,49,Femme,fondamental,marié,Urbain,Groupe 3,31,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,29910.0,98,44000.0,X123
2013,61,Femme,fondamental,veuf,Rural,Groupe 3,27,Voiture,L’Oriental,CDI,arab,16934.0,122,28000.0,X123
3363,66,Homme,fondamental,marié,Urbain,Groupe 4,8,Aucun,Fès-Meknès,CDD,arab,13813.0,132,22000.0,Y456
11397,66,Femme,fondamental,marié,Urbain,Groupe 4,30,Terrain,Marrakech-Safi,sans contrat,arab,19062.0,132,31000.0,W000
34278,46,Femme,sans niveau,marié,Rural,Groupe 1,33,Voiture,Fès-Meknès,sans contrat,arab,41877.0,92,65000.0,W000
19502,28,Homme,sans niveau,marié,Rural,Groupe 5,15,Logement,Casablanca-Settat,CDI,arab,8921.0,56,14000.0,X123
27388,56,Homme,fondamental,célibataire,Urbain,Groupe 5,49,Aucun,Guelmim-Oued Noun,sans contrat,arab,21765.0,112,35000.0,Z789
11733,60,Femme,sans niveau,célibataire,Urbain,Groupe 1,11,Voiture,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,49003.0,120,75000.0,W000
11369,53,Homme,secondaire,marié,Urbain,Groupe 5,2,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,15820.0,106,26000.0,X123
28481,65,Homme,sans niveau,célibataire,Rural,Groupe 2,1,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,amazigh,12831.0,130,21000.0,W000
31238,47,Femme,fondamental,marié,Rural,Groupe 4,38,Aucun,Rabat-Salé-Kénitra,CDI,arab,14565.0,94,24000.0,X123
5764,33,Homme,sans niveau,marié,Urbain,Groupe 6,19,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,11980.0,66,19000.0,Z789
32880,23,Femme,sans niveau,marié,Urbain,Groupe 4,9,Logement,Laâyoune-Sakia El Hamra,CDI,arab,14135.0,46,23000.0,W000
38273,60,Femme,sans niveau,célibataire,Rural,Groupe 6,36,Voiture,Marrakech-Safi,sans contrat,arab,10925.0,120,18000.0,Y456
31780,27,Femme,fondamental,marié,Rural,Groupe 6,3,Logement,Rabat-Salé-Kénitra,CDD,arab,3643.0,54,6000.0,X123
1282,26,Homme,sans niveau,célibataire,Urbain,Groupe 6,0,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,amazigh,8407.0,52,14000.0,Z789
1164,59,Homme,sans niveau,marié,Rural,Groupe 5,35,Voiture,Fès-Meknès,sans contrat,arab,15638.0,118,25000.0,X123
39660,26,Homme,supérieur,marié,Urbain,Groupe 5,11,Logement,Béni Mellal-Khénifra,sans contrat,amazigh,19495.0,52,32000.0,Z789
5634,63,Homme,fondamental,marié,Urbain,Groupe 4,1,Terrain,Souss-Massa,CDI,arab,12694.0,126,21000.0,W000
20497,41,Femme,supérieur,marié,Urbain,Groupe 5,21,Aucun,Guelmim-Oued Noun,sans contrat,arab,19761.0,82,32000.0,X123
12556,63,Femme,fondamental,célibataire,Rural,Groupe 4,36,Logement,Drâa-Tafilalet,CDI,arab,15396.0,126,25000.0,Z789
6789,28,Femme,fondamental,marié,Urbain,Groupe 1,19,Aucun,Laâyoune-Sakia El Hamra,sans contrat,amazigh,38623.0,56,58000.0,Y456
34425,51,Femme,secondaire,marié,Rural,Groupe 4,18,Logement,Fès-Meknès,CDI,arab,12736.0,102,21000.0,Y456
2955,31,Homme,sans niveau,célibataire,Urbain,Groupe 5,5,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,11967.0,62,19000.0,Z789
35847,21,Homme,supérieur,célibataire,Urbain,Groupe 4,16,Terrain,Guelmim-Oued Noun,CDI,arab,22560.0,42,37000.0,W000
38693,28,Homme,sans niveau,marié,Rural,Groupe 6,10,Voiture,Souss-Massa,CDI,arab,5777.0,56,9000.0,Y456
33565,51,Femme,secondaire,marié,Urbain,Groupe 5,18,Logement,Casablanca-Settat,sans contrat,arab,18697.0,102,30000.0,Z789
7,38,Femme,fondamental,célibataire,Urbain,Groupe 2,21,Logement,Tanger-Tétouan-Al Hoceïma,CDD,arab,34721.0,76,52000.0,X123
3273,24,Homme,secondaire,marié,Urbain,Groupe 4,37,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,24305.0,48,39000.0,X123
30276,63,Femme,fondamental,célibataire,Urbain,Groupe 5,11,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,12380.0,126,20000.0,X123
24588,43,Femme,secondaire,marié,Rural,Groupe 6,20,Logement,L’Oriental,sans contrat,arab,8020.0,86,13000.0,Y456
22787,54,Homme,secondaire,marié,Rural,Groupe 5,29,Terrain,Guelmim-Oued Noun,sans contrat,amazigh,13937.0,108,23000.0,Z789
26306,32,Femme,fondamental,célibataire,Rural,Groupe 2,1,Terrain,Souss-Massa,CDI,arab,9614.0,64,16000.0,W000
25027,53,Femme,fondamental,marié,Urbain,Groupe 1,47,Voiture,Fès-Meknès,sans contrat,arab,69065.0,106,107000.0,W000
36666,55,Homme,secondaire,célibataire,Rural,Groupe 1,35,Aucun,Guelmim-Oued Noun,sans contrat,arab,43755.0,110,68000.0,W000
24317,18,Homme,sans niveau,marié,Rural,Groupe 5,43,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,14850.0,36,24000.0,Y456
6637,50,Homme,sans niveau,veuf,Urbain,Groupe 2,31,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,48887.0,100,75000.0,Y456
38288,41,Femme,sans niveau,célibataire,Rural,Groupe 4,32,Terrain,Rabat-Salé-Kénitra,CDD,amazigh,14083.0,82,23000.0,Z789
10091,59,Femme,sans niveau,marié,Urbain,Groupe 4,28,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,21103.0,118,34000.0,Z789
4746,33,Homme,fondamental,marié,Urbain,Groupe 5,28,Voiture,Drâa-Tafilalet,CDD,arab,17796.0,66,29000.0,X123
26002,42,Femme,fondamental,marié,Urbain,Groupe 4,21,Aucun,L’Oriental,sans contrat,arab,15699.0,84,25000.0,X123
30794,60,Femme,secondaire,marié,Urbain,Groupe 2,40,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,53796.0,120,83000.0,Z789
24995,58,Femme,fondamental,marié,Rural,Groupe 4,35,Terrain,L’Oriental,sans contrat,arab,14957.0,116,24000.0,Y456
26397,54,Homme,supérieur,marié,Urbain,Groupe 4,23,Terrain,Souss-Massa,sans contrat,arab,31055.0,108,46000.0,X123
29633,48,Femme,secondaire,marié,Urbain,Groupe 5,4,Aucun,Casablanca-Settat,CDD,arab,13702.0,96,22000.0,W000
1104,53,Homme,fondamental,marié,Rural,Groupe 1,21,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,29876.0,106,45000.0,W000
8556,40,Homme,fondamental,célibataire,Rural,Groupe 5,43,Aucun,Fès-Meknès,CDD,arab,14021.0,80,23000.0,X123
22774,42,Femme,sans niveau,divorcé,Urbain,Groupe 4,45,Terrain,Marrakech-Safi,CDI,arab,23918.0,84,39000.0,Y456
32226,50,Femme,fondamental,célibataire,Urbain,Groupe 2,49,Logement,L’Oriental,sans contrat,arab,50916.0,100,78000.0,X123
21235,18,Femme,secondaire,marié,Rural,Groupe 3,15,Aucun,Casablanca-Settat,sans contrat,arab,12219.0,36,20000.0,W000
34403,34,Homme,sans niveau,marié,Urbain,Groupe 1,44,Logement,Marrakech-Safi,CDI,arab,66037.0,68,102000.0,Z789
26143,47,Homme,fondamental,marié,Rural,Groupe 6,3,Terrain,L’Oriental,CDI,arab,4244.0,94,7000.0,Y456
26621,47,Homme,supérieur,marié,Urbain,Groupe 3,4,Terrain,Guelmim-Oued Noun,CDD,arab,30584.0,94,45000.0,Z789
23679,45,Femme,supérieur,marié,Rural,Groupe 5,40,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,16102.0,90,26000.0,W000
33616,48,Femme,fondamental,célibataire,Urbain,Groupe 6,6,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,8582.0,96,14000.0,Z789
6650,38,Homme,fondamental,marié,Urbain,Groupe 2,5,Voiture,Béni Mellal-Khénifra,sans contrat,arab,29868.0,76,44000.0,X123
5087,45,Homme,sans niveau,marié,Urbain,Groupe 2,37,Terrain,Casablanca-Settat,CDD,arab,46846.0,90,71000.0,Y456
2933,47,Femme,sans niveau,divorcé,Rural,Groupe 3,41,Aucun,Souss-Massa,CDI,arab,19853.0,94,32000.0,W000
7621,24,Femme,secondaire,veuf,Urbain,Groupe 1,28,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,54596.0,48,84000.0,W000
9642,56,Homme,sans niveau,célibataire,Rural,Groupe 5,45,Aucun,Béni Mellal-Khénifra,CDI,arab,15631.0,112,25000.0,Z789
29556,50,Femme,sans niveau,marié,Urbain,Groupe 4,40,Voiture,Rabat-Salé-Kénitra,CDI,arab,25595.0,100,42000.0,Z789
31289,61,Homme,secondaire,marié,Rural,Groupe 6,20,Aucun,Marrakech-Safi,sans contrat,arab,7782.0,122,13000.0,Z789
24132,57,Homme,secondaire,célibataire,Rural,Groupe 4,22,Terrain,Marrakech-Safi,CDI,arab,14293.0,114,23000.0,X123
23723,46,Homme,fondamental,célibataire,Urbain,Groupe 2,10,Logement,Béni Mellal-Khénifra,sans contrat,arab,32687.0,92,48000.0,X123
15870,60,Femme,supérieur,marié,Urbain,Groupe 5,17,Aucun,Casablanca-Settat,sans contrat,amazigh,21109.0,120,34000.0,Y456
1256,64,Homme,fondamental,marié,Urbain,Groupe 5,5,Terrain,Drâa-Tafilalet,CDD,arab,12012.0,128,20000.0,W000
27274,28,Femme,sans niveau,marié,Rural,Groupe 2,36,Aucun,L’Oriental,sans contrat,arab,26125.0,56,42000.0,Y456
34521,51,Femme,fondamental,marié,Urbain,Groupe 3,24,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,arab,22516.0,102,37000.0,X123
37206,32,Homme,supérieur,célibataire,Urbain,Groupe 6,32,Logement,Tanger-Tétouan-Al Hoceïma,CDI,arab,17681.0,64,29000.0,Y456
2281,31,Homme,supérieur,célibataire,Urbain,Groupe 6,49,Logement,Drâa-Tafilalet,CDI,arab,20459.0,62,33000.0,Y456
5778,49,Homme,fondamental,célibataire,Urbain,Groupe 6,3,Aucun,Casablanca-Settat,CDD,amazigh,8083.0,98,13000.0,X123
24302,47,Femme,sans niveau,marié,Rural,Groupe 2,35,Voiture,Béni Mellal-Khénifra,CDD,arab,33060.0,94,50000.0,W000
37562,63,Homme,supérieur,célibataire,Urbain,Groupe 5,18,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,amazigh,21150.0,126,34000.0,W000
34716,43,Homme,sans niveau,marié,Urbain,Groupe 5,1,Terrain,Marrakech-Safi,sans contrat,amazigh,12137.0,86,20000.0,Z789
27563,44,Femme,sans niveau,marié,Rural,Groupe 6,21,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,7784.0,88,13000.0,X123
28948,61,Homme,fondamental,célibataire,Rural,Groupe 3,40,Voiture,Guelmim-Oued Noun,CDD,arab,22274.0,122,36000.0,X123
30394,28,Homme,sans niveau,marié,Urbain,Groupe 6,17,Voiture,Laâyoune-Sakia El Hamra,CDD,arab,11416.0,56,19000.0,Y456
22883,67,Femme,sans niveau,célibataire,Urbain,Groupe 5,39,Terrain,Guelmim-Oued Noun,CDD,arab,19815.0,134,32000.0,W000
15558,64,Femme,fondamental,célibataire,Urbain,Groupe 2,28,Terrain,Fès-Meknès,sans contrat,arab,37772.0,128,56000.0,X123
17475,59,Homme,sans niveau,célibataire,Urbain,Groupe 5,47,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,29261.0,118,43000.0,Y456
8319,56,Homme,supérieur,marié,Rural,Groupe 6,22,Logement,Rabat-Salé-Kénitra,CDI,arab,10719.0,112,17000.0,X123
20517,69,Femme,sans niveau,marié,Rural,Groupe 3,14,Voiture,Souss-Massa,CDD,arab,13152.0,138,21000.0,Z789
25723,66,Femme,supérieur,célibataire,Urbain,Groupe 3,24,Terrain,Fès-Meknès,sans contrat,arab,34309.0,132,51000.0,Z789
