Identifiant,Âge,Sexe,Niveau d'éducation,État matrimonial,Urbain/Rural,Catégorie socioprofessionnelle,Années d'expérience,Possession de biens,Région,Type de contrat,Langue maternelle,Revenu annuel (DH),Âge doublé,Revenu approximatif,Code aléatoire
25850,62,Homme,sans niveau,marié,Urbain,Groupe 4,11,Logement,Drâa-Tafilalet,sans contrat,arab,17454.0,124,28000.0,X123
6564,59,Homme,sans niveau,marié,Urbain,Groupe 1,25,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,57286.0,118,88000.0,Y456
4704,23,Homme,secondaire,marié,Rural,Groupe 6,25,Aucun,Casablanca-Settat,sans contrat,arab,8029.0,46,13000.0,W000
15283,44,Homme,sans niveau,célibataire,Rural,Groupe 4,26,Voiture,Rabat-Salé-Kénitra,CDD,arab,14521.0,88,24000.0,W000
33724,26,Femme,secondaire,marié,Rural,Groupe 2,18,Aucun,Guelmim-Oued Noun,sans contrat,arab,19714.0,52,32000.0,W000
36222,18,Homme,secondaire,célibataire,Urbain,Groupe 5,26,Voiture,Marrakech-Safi,CDI,amazigh,20567.0,36,33000.0,Y456
25964,38,Homme,sans niveau,marié,Urbain,Groupe 5,46,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,22912.0,76,37000.0,W000
12804,60,Homme,sans niveau,marié,Rural,Groupe 2,14,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,amazigh,22459.0,120,36000.0,W000
8596,26,Femme,supérieur,marié,Urbain,Groupe 1,42,Voiture,Rabat-Salé-Kénitra,CDD,arab,78594.0,52,123000.0,Y456
34840,68,Femme,sans niveau,marié,Rural,Groupe 6,14,Terrain,Souss-Massa,CDD,arab,6004.0,136,10000.0,Y456
957,31,Homme,sans niveau,marié,Rural,Groupe 1,39,Terrain,Casablanca-Settat,CDI,arab,41966.0,62,65000.0,Y456
7006,59,Homme,supérieur,célibataire,Urbain,Groupe 5,16,Terrain,Drâa-Tafilalet,sans contrat,arab,23636.0,118,38000.0,Y456
30028,53,Femme,supérieur,célibataire,Rural,Groupe 4,32,Logement,Guelmim-Oued Noun,sans contrat,arab,18633.0,106,30000.0,W000
33121,35,Homme,supérieur,célibataire,Urbain,Groupe 6,20,Logement,L’Oriental,CDI,arab,15951.0,70,26000.0,W000
16310,48,Homme,fondamental,marié,Rural,Groupe 2,8,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,14512.0,96,24000.0,W000
28707,18,Femme,sans niveau,célibataire,Rural,Groupe 4,40,Aucun,Dakhla-Oued Ed-Dahab,CDI,arab,14918.0,36,24000.0,W000
8947,51,Homme,sans niveau,marié,Rural,Groupe 6,30,Logement,Fès-Meknès,CDI,arab,9582.0,102,16000.0,Y456
14026,37,Homme,secondaire,célibataire,Urbain,Groupe 2,33,Voiture,Marrakech-Safi,CDD,arab,52555.0,74,80000.0,Y456
39980,63,Homme,sans niveau,veuf,Rural,Groupe 2,40,Aucun,Rabat-Salé-Kénitra,CDD,arab,32229.0,126,49000.0,Y456
2921,53,Homme,fondamental,célibataire,Rural,Groupe 4,1,Aucun,Rabat-Salé-Kénitra,sans contrat,amazigh,6225.0,106,10000.0,Z789
37413,58,Homme,sans niveau,marié,Urbain,Groupe 6,10,Terrain,L’Oriental,sans contrat,arab,11083.0,116,18000.0,X123
662,62,Femme,sans niveau,marié,Urbain,Groupe 5,20,Logement,Casablanca-Settat,sans contrat,amazigh,16254.0,124,26000.0,Y456
16083,41,Femme,supérieur,marié,Rural,Groupe 3,32,Aucun,Rabat-Salé-Kénitra,CDD,arab,20224.0,82,33000.0,Y456
10182,52,Femme,secondaire,marié,Urbain,Groupe 2,41,Terrain,Dakhla-Oued Ed-Dahab,CDI,amazigh,52606.0,104,81000.0,Z789
20050,32,Homme,fondamental,marié,Rural,Groupe 6,41,Logement,Dakhla-Oued Ed-Dahab,sans contrat,arab,10448.0,64,17000.0,X123
24364,28,Homme,sans niveau,célibataire,Rural,Groupe 5,13,Terrain,Fès-Meknès,CDD,amazigh,8063.0,56,13000.0,W000
26912,51,Femme,sans niveau,célibataire,Urbain,Groupe 5,12,Aucun,Fès-Meknès,CDD,arab,13519.0,102,22000.0,X123
4791,23,Femme,fondamental,marié,Urbain,Groupe 1,37,Logement,Fès-Meknès,sans contrat,arab,54375.0,46,83000.0,Y456
2357,65,Femme,fondamental,marié,Urbain,Groupe 1,45,Terrain,Casablanca-Settat,sans contrat,amazigh,60352.0,130,93000.0,Z789
28381,20,Homme,secondaire,marié,Urbain,Groupe 5,12,Voiture,Souss-Massa,sans contrat,arab,17097.0,40,28000.0,X123
18312,68,Homme,sans niveau,divorcé,Urbain,Groupe 5,18,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,16162.0,136,26000.0,Y456
39685,67,Femme,secondaire,marié,Rural,Groupe 3,36,Aucun,Béni Mellal-Khénifra,CDI,arab,19633.0,134,32000.0,Y456
20023,58,Femme,fondamental,célibataire,Rural,Groupe 4,7,Terrain,Marrakech-Safi,CDD,arab,7717.0,116,13000.0,Y456
31891,46,Homme,secondaire,célibataire,Urbain,Groupe 6,25,Aucun,Béni Mellal-Khénifra,sans contrat,arab,13790.0,92,22000.0,Y456
26746,24,Homme,fondamental,célibataire,Urbain,Groupe 5,41,Terrain,Casablanca-Settat,CDD,arab,18948.0,48,31000.0,Y456
17651,36,Homme,sans niveau,célibataire,Rural,Groupe 3,5,Voiture,Rabat-Salé-Kénitra,sans contrat,amazigh,10184.0,72,17000.0,W000
13613,57,Homme,supérieur,marié,Urbain,Groupe 2,16,Logement,L’Oriental,sans contrat,arab,55457.0,114,85000.0,Y456
1561,60,Femme,fondamental,divorcé,Urbain,Groupe 6,11,Aucun,L’Oriental,sans contrat,arab,9170.0,120,15000.0,Z789
10327,69,Femme,fondamental,célibataire,Urbain,Groupe 4,28,Logement,Béni Mellal-Khénifra,CDD,arab,19428.0,138,32000.0,Y456
7180,52,Femme,sans niveau,marié,Urbain,Groupe 4,6,Terrain,Drâa-Tafilalet,CDI,amazigh,14763.0,104,24000.0,Z789
15350,62,Homme,sans niveau,célibataire,Rural,Groupe 4,30,Terrain,Casablanca-Settat,CDD,arab,14342.0,124,23000.0,Y456
15314,25,Femme,sans niveau,marié,Urbain,Groupe 5,49,Aucun,Fès-Meknès,CDD,arab,19863.0,50,32000.0,W000
36878,41,Homme,fondamental,marié,Rural,Groupe 5,24,Aucun,Béni Mellal-Khénifra,sans contrat,arab,9964.0,82,16000.0,W000
29546,18,Femme,secondaire,marié,Urbain,Groupe 2,24,Logement,Laâyoune-Sakia El Hamra,CDI,arab,41508.0,36,63000.0,Z789
21289,40,Homme,fondamental,marié,Urbain,Groupe 6,39,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,amazigh,13130.0,80,21000.0,Y456
33283,28,Femme,sans niveau,marié,Urbain,Groupe 5,46,Voiture,Drâa-Tafilalet,sans contrat,arab,22099.0,56,36000.0,W000
33663,22,Femme,sans niveau,célibataire,Rural,Groupe 5,49,Aucun,Béni Mellal-Khénifra,sans contrat,arab,14992.0,44,24000.0,W000
8602,59,Homme,fondamental,marié,Rural,Groupe 3,39,Logement,Rabat-Salé-Kénitra,CDD,amazigh,21771.0,118,35000.0,W000
16406,46,Homme,supérieur,célibataire,Urbain,Groupe 6,41,Logement,Marrakech-Safi,CDI,amazigh,20612.0,92,33000.0,Y456
27962,47,Homme,sans niveau,marié,Rural,Groupe 6,15,Logement,L’Oriental,CDI,amazigh,6915.0,94,11000.0,X123
39948,56,Homme,secondaire,marié,Urbain,Groupe 5,23,Aucun,Fès-Meknès,CDI,arab,19899.0,112,32000.0,W000
900,68,Femme,secondaire,marié,Urbain,Groupe 6,0,Terrain,Drâa-Tafilalet,sans contrat,arab,9421.0,136,15000.0,Z789
32976,38,Femme,sans niveau,veuf,Rural,Groupe 5,27,Logement,Marrakech-Safi,CDD,arab,11603.0,76,19000.0,W000
33227,57,Femme,fondamental,célibataire,Urbain,Groupe 3,27,Voiture,Casablanca-Settat,sans contrat,amazigh,29410.0,114,43000.0,W000
26631,64,Femme,fondamental,marié,Rural,Groupe 2,41,Terrain,Béni Mellal-Khénifra,CDD,arab,31980.0,128,49000.0,Y456
35199,48,Homme,fondamental,marié,Rural,Groupe 5,41,Voiture,L’Oriental,CDI,arab,15965.0,96,26000.0,X123
24827,44,Homme,sans niveau,marié,Urbain,Groupe 3,15,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,23039.0,88,37000.0,X123
13630,20,Femme,sans niveau,marié,Urbain,Groupe 4,3,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,11372.0,40,18000.0,X123
25684,22,Femme,secondaire,marié,Urbain,Groupe 3,19,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,22889.0,44,37000.0,X123
3390,53,Femme,fondamental,marié,Rural,Groupe 3,2,Terrain,Fès-Meknès,sans contrat,arab,7780.0,106,13000.0,Z789
26290,44,Homme,fondamental,célibataire,Rural,Groupe 6,43,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,arab,11638.0,88,19000.0,Z789
36680,63,Homme,supérieur,marié,Urbain,Groupe 4,30,Terrain,Laâyoune-Sakia El Hamra,CDD,arab,31483.0,126,46000.0,Z789
25292,23,Femme,supérieur,célibataire,Urbain,Groupe 5,36,Voiture,Fès-Meknès,sans contrat,arab,24971.0,46,41000.0,Y456
33321,26,Femme,sans niveau,marié,Urbain,Groupe 5,36,Logement,Souss-Massa,CDI,arab,18768.0,52,30000.0,Y456
26016,20,Homme,secondaire,célibataire,Urbain,Groupe 6,16,Voiture,Fès-Meknès,sans contrat,arab,12921.0,40,21000.0,Y456
18441,61,Homme,supérieur,marié,Rural,Groupe 2,31,Terrain,Fès-Meknès,CDD,arab,35550.0,122,54000.0,Z789
1926,46,Femme,fondamental,marié,Urbain,Groupe 1,42,Terrain,Béni Mellal-Khénifra,CDI,amazigh,58622.0,92,90000.0,X123
39292,23,Homme,fondamental,marié,Rural,Groupe 1,25,Voiture,Guelmim-Oued Noun,CDI,arab,34124.0,46,52000.0,W000
25004,63,Homme,sans niveau,célibataire,Urbain,Groupe 2,20,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,40299.0,126,61000.0,Y456
9079,33,Femme,sans niveau,célibataire,Rural,Groupe 5,44,Logement,Rabat-Salé-Kénitra,sans contrat,arab,15429.0,66,25000.0,Y456
106,41,Homme,fondamental,marié,Urbain,Groupe 5,29,Aucun,Fès-Meknès,CDI,arab,16304.0,82,26000.0,Z789
3042,60,Homme,supérieur,veuf,Rural,Groupe 1,1,Logement,Souss-Massa,CDD,arab,31421.0,120,48000.0,Y456
16370,45,Homme,secondaire,célibataire,Rural,Groupe 5,36,Voiture,L’Oriental,sans contrat,arab,16493.0,90,27000.0,W000
10362,56,Homme,sans niveau,marié,Urbain,Groupe 1,3,Voiture,Guelmim-Oued Noun,CDD,amazigh,46039.0,112,70000.0,X123
32858,36,Femme,fondamental,veuf,Rural,Groupe 2,15,Terrain,Souss-Massa,CDD,arab,16701.0,72,27000.0,X123
23399,38,Femme,sans niveau,marié,Urbain,Groupe 6,40,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,13908.0,76,23000.0,W000
15526,29,Homme,secondaire,marié,Rural,Groupe 3,40,Logement,Laâyoune-Sakia El Hamra,CDD,arab,22742.0,58,37000.0,X123
23117,61,Femme,fondamental,marié,Rural,Groupe 5,10,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,6644.0,122,11000.0,W000
18334,52,Femme,sans niveau,célibataire,Urbain,Groupe 4,34,Aucun,Souss-Massa,CDI,arab,20956.0,104,34000.0,Y456
27425,48,Femme,secondaire,veuf,Urbain,Groupe 6,37,Terrain,Casablanca-Settat,sans contrat,arab,15609.0,96,25000.0,Y456
6369,33,Femme,sans niveau,célibataire,Rural,Groupe 1,18,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,29678.0,66,45000.0,X123
22432,53,Homme,fondamental,divorcé,Urbain,Groupe 5,39,Aucun,L’Oriental,CDD,amazigh,19380.0,106,31000.0,W000
9128,54,Femme,fondamental,célibataire,Rural,Groupe 4,37,Terrain,Rabat-Salé-Kénitra,CDD,arab,15314.0,108,25000.0,X123
8906,55,Femme,fondamental,marié,Urbain,Groupe 4,15,Voiture,Dakhla-Oued Ed-Dahab,CDI,arab,17547.0,110,29000.0,Z789
35489,40,Homme,fondamental,marié,Rural,Groupe 6,0,Voiture,Rabat-Salé-Kénitra,CDD,amazigh,3906.0,80,6000.0,Z789
30812,67,Homme,sans niveau,veuf,Urbain,Groupe 3,28,Voiture,L’Oriental,CDD,arab,31828.0,134,47000.0,X123
29782,52,Homme,fondamental,veuf,Urbain,Groupe 5,2,Aucun,Dakhla-Oued Ed-Dahab,CDI,amazigh,11331.0,104,18000.0,W000
8784,22,Homme,sans niveau,marié,Rural,Groupe 6,4,Logement,Laâyoune-Sakia El Hamra,CDI,arab,4510.0,44,7000.0,W000
9769,40,Homme,secondaire,célibataire,Rural,Groupe 5,17,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,11004.0,80,18000.0,Z789
3763,40,Femme,sans niveau,célibataire,Rural,Groupe 1,5,Logement,L’Oriental,sans contrat,amazigh,18484.0,80,30000.0,X123
32982,40,Femme,sans niveau,célibataire,Urbain,Groupe 6,49,Logement,Béni Mellal-Khénifra,sans contrat,arab,16216.0,80,26000.0,Z789
30088,25,Femme,sans niveau,marié,Rural,Groupe 6,10,Aucun,Béni Mellal-Khénifra,CDD,arab,4706.0,50,8000.0,Y456
38814,30,Homme,sans niveau,célibataire,Urbain,Groupe 2,23,Logement,Béni Mellal-Khénifra,CDD,arab,38807.0,60,58000.0,Z789
21805,32,Homme,fondamental,marié,Rural,Groupe 3,17,Logement,Marrakech-Safi,CDD,arab,12770.0,64,21000.0,Y456
6155,23,Femme,sans niveau,marié,Rural,Groupe 4,16,Terrain,Fès-Meknès,sans contrat,arab,9458.0,46,15000.0,X123
26144,57,Homme,secondaire,marié,Rural,Groupe 5,30,Logement,Drâa-Tafilalet,CDD,arab,14998.0,114,24000.0,Z789
17774,36,Homme,fondamental,célibataire,Urbain,Groupe 1,23,Voiture,Laâyoune-Sakia El Hamra,sans contrat,arab,51063.0,72,78000.0,Z789
29010,39,Femme,sans niveau,marié,Rural,Groupe 1,19,Terrain,Casablanca-Settat,sans contrat,arab,26583.0,78,43000.0,Z789
30016,33,Homme,secondaire,célibataire,Urbain,Groupe 1,27,Terrain,Béni Mellal-Khénifra,CDD,arab,58220.0,66,90000.0,Z789
26590,58,Homme,sans niveau,marié,Rural,Groupe 2,24,Terrain,Casablanca-Settat,sans contrat,arab,25172.0,116,41000.0,Y456
36936,46,Femme,sans niveau,marié,Rural,Groupe 6,0,Logement,Casablanca-Settat,CDI,arab,3948.0,92,6000.0,X123
20173,54,Femme,fondamental,célibataire,Urbain,Groupe 5,35,Logement,Casablanca-Settat,CDD,arab,19349.0,108,31000.0,Z789
29760,38,Femme,secondaire,marié,Rural,Groupe 5,31,Logement,Marrakech-Safi,sans contrat,arab,13591.0,76,22000.0,Z789
16968,36,Femme,secondaire,célibataire,Urbain,Groupe 2,35,Aucun,L’Oriental,CDD,amazigh,44283.0,72,67000.0,Y456
35202,42,Homme,fondamental,divorcé,Urbain,Groupe 5,13,Terrain,Drâa-Tafilalet,sans contrat,arab,13580.0,84,22000.0,W000
5110,24,Homme,sans niveau,célibataire,Urbain,Groupe 3,14,Terrain,Fès-Meknès,CDD,amazigh,19877.0,48,32000.0,X123
9209,18,Femme,sans niveau,marié,Urbain,Groupe 5,8,Terrain,Fès-Meknès,CDI,amazigh,11579.0,36,19000.0,X123
8713,48,Femme,supérieur,marié,Urbain,Groupe 6,40,Voiture,Souss-Massa,CDI,arab,20264.0,96,33000.0,Y456
34532,28,Homme,sans niveau,marié,Urbain,Groupe 2,35,Logement,Guelmim-Oued Noun,sans contrat,arab,44902.0,56,68000.0,W000
13548,48,Homme,fondamental,veuf,Rural,Groupe 1,15,Terrain,Marrakech-Safi,CDD,arab,24842.0,96,40000.0,W000
28542,31,Femme,sans niveau,célibataire,Urbain,Groupe 3,9,Voiture,Béni Mellal-Khénifra,CDD,arab,18599.0,62,30000.0,X123
11537,25,Femme,fondamental,marié,Urbain,Groupe 5,37,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,16346.0,50,27000.0,Z789
3225,48,Femme,sans niveau,célibataire,Urbain,Groupe 2,14,Terrain,Drâa-Tafilalet,CDI,arab,33863.0,96,50000.0,W000
527,65,Femme,secondaire,marié,Urbain,Groupe 5,47,Aucun,Fès-Meknès,CDI,arab,22688.0,130,37000.0,Y456
15252,34,Homme,fondamental,célibataire,Rural,Groupe 2,2,Logement,Souss-Massa,CDD,arab,11709.0,68,19000.0,W000
5656,47,Homme,secondaire,marié,Rural,Groupe 4,1,Logement,Casablanca-Settat,CDI,arab,8671.0,94,14000.0,X123
17344,67,Femme,fondamental,célibataire,Rural,Groupe 6,20,Voiture,Béni Mellal-Khénifra,CDD,arab,7228.0,134,12000.0,Z789
30708,45,Femme,fondamental,célibataire,Rural,Groupe 5,33,Terrain,L’Oriental,sans contrat,arab,12180.0,90,20000.0,Z789
20018,67,Homme,fondamental,marié,Urbain,Groupe 4,5,Aucun,Drâa-Tafilalet,sans contrat,arab,13075.0,134,21000.0,Z789
17435,49,Femme,secondaire,célibataire,Urbain,Groupe 2,48,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,57865.0,98,89000.0,X123
8783,36,Femme,secondaire,célibataire,Rural,Groupe 6,24,Voiture,Laâyoune-Sakia El Hamra,CDD,amazigh,8837.0,72,14000.0,Y456
8712,39,Femme,secondaire,célibataire,Urbain,Groupe 6,41,Voiture,Rabat-Salé-Kénitra,CDD,arab,17116.0,78,28000.0,X123
3381,22,Homme,fondamental,célibataire,Urbain,Groupe 3,47,Aucun,Guelmim-Oued Noun,sans contrat,arab,30627.0,44,45000.0,X123
36445,68,Femme,supérieur,célibataire,Urbain,Groupe 1,25,Logement,Souss-Massa,CDI,arab,69278.0,136,108000.0,Z789
5777,42,Femme,sans niveau,célibataire,Rural,Groupe 4,16,Terrain,Drâa-Tafilalet,CDI,arab,9990.0,84,16000.0,W000
21564,21,Homme,sans niveau,marié,Urbain,Groupe 6,10,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,9292.0,42,15000.0,X123
34376,24,Homme,sans niveau,marié,Urbain,Groupe 2,3,Terrain,Casablanca-Settat,CDI,arab,24483.0,48,40000.0,Z789
19995,40,Femme,secondaire,célibataire,Rural,Groupe 4,14,Terrain,Fès-Meknès,CDI,arab,10538.0,80,17000.0,Z789
18640,32,Femme,sans niveau,célibataire,Rural,Groupe 6,40,Logement,Rabat-Salé-Kénitra,sans contrat,amazigh,10314.0,64,17000.0,W000
23020,62,Homme,secondaire,marié,Urbain,Groupe 6,29,Terrain,L’Oriental,CDI,arab,15049.0,124,24000.0,Y456
39998,46,Homme,sans niveau,marié,Rural,Groupe 6,21,Terrain,Laâyoune-Sakia El Hamra,CDD,arab,7540.0,92,12000.0,Z789
26386,45,Homme,sans niveau,marié,Urbain,Groupe 1,4,Aucun,Drâa-Tafilalet,CDI,arab,38361.0,90,57000.0,Z789
17176,65,Homme,sans niveau,marié,Urbain,Groupe 3,20,Aucun,L’Oriental,CDI,arab,22606.0,130,37000.0,Z789
19441,28,Femme,fondamental,divorcé,Urbain,Groupe 5,6,Terrain,Béni Mellal-Khénifra,CDI,amazigh,10150.0,56,16000.0,Z789
26432,41,Homme,sans niveau,célibataire,Rural,Groupe 4,41,Voiture,Rabat-Salé-Kénitra,CDI,arab,18609.0,82,30000.0,Y456
1981,41,Homme,sans niveau,célibataire,Urbain,Groupe 1,13,Terrain,Casablanca-Settat,sans contrat,arab,44923.0,82,68000.0,Y456
11426,31,Femme,fondamental,marié,Rural,Groupe 2,24,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,21675.0,62,35000.0,X123
19983,19,Homme,fondamental,marié,Urbain,Groupe 4,38,Voiture,Souss-Massa,sans contrat,arab,22868.0,38,37000.0,W000
12858,58,Femme,secondaire,célibataire,Urbain,Groupe 5,40,Voiture,Guelmim-Oued Noun,CDI,amazigh,28748.0,116,42000.0,X123
7425,47,Femme,secondaire,marié,Rural,Groupe 3,45,Voiture,Casablanca-Settat,sans contrat,arab,25910.0,94,42000.0,Z789
5627,57,Femme,fondamental,célibataire,Rural,Groupe 5,36,Terrain,Béni Mellal-Khénifra,sans contrat,amazigh,13278.0,114,22000.0,X123
32197,47,Femme,fondamental,veuf,Urbain,Groupe 6,1,Logement,Laâyoune-Sakia El Hamra,sans contrat,amazigh,7681.0,94,12000.0,W000
34451,24,Femme,supérieur,célibataire,Rural,Groupe 6,18,Aucun,Laâyoune-Sakia El Hamra,CDI,arab,7521.0,48,12000.0,Z789
28603,66,Homme,fondamental,marié,Rural,Groupe 3,28,Terrain,Fès-Meknès,sans contrat,arab,16458.0,132,27000.0,X123
16336,34,Femme,fondamental,célibataire,Urbain,Groupe 5,9,Aucun,Souss-Massa,sans contrat,arab,10592.0,68,17000.0,Z789
33757,29,Femme,secondaire,célibataire,Urbain,Groupe 5,16,Voiture,Béni Mellal-Khénifra,CDI,arab,16805.0,58,27000.0,Z789
32348,45,Femme,supérieur,marié,Urbain,Groupe 6,46,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,20124.0,90,33000.0,Z789
28088,59,Homme,fondamental,marié,Urbain,Groupe 5,16,Aucun,Guelmim-Oued Noun,sans contrat,arab,14885.0,118,24000.0,X123
22043,28,Femme,sans niveau,marié,Rural,Groupe 5,20,Logement,Guelmim-Oued Noun,CDI,arab,9618.0,56,16000.0,Z789
11723,55,Femme,sans niveau,marié,Urbain,Groupe 6,10,Voiture,L’Oriental,CDD,arab,11005.0,110,18000.0,W000
3094,37,Homme,sans niveau,marié,Urbain,Groupe 2,7,Voiture,Guelmim-Oued Noun,CDI,arab,33410.0,74,49000.0,Y456
13262,30,Femme,sans niveau,veuf,Rural,Groupe 5,31,Terrain,Marrakech-Safi,CDI,amazigh,11670.0,60,19000.0,X123
23412,29,Femme,fondamental,marié,Urbain,Groupe 6,41,Voiture,Souss-Massa,sans contrat,arab,14135.0,58,23000.0,W000
17483,23,Femme,sans niveau,marié,Urbain,Groupe 1,5,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,amazigh,34145.0,46,51000.0,X123
10397,26,Homme,fondamental,marié,Urbain,Groupe 2,44,Aucun,Drâa-Tafilalet,sans contrat,arab,43055.0,52,65000.0,Y456
35613,29,Homme,fondamental,marié,Urbain,Groupe 4,10,Terrain,Marrakech-Safi,sans contrat,amazigh,13639.0,58,22000.0,Y456
3343,38,Homme,secondaire,marié,Urbain,Groupe 5,4,Aucun,Casablanca-Settat,sans contrat,amazigh,13962.0,76,23000.0,Y456
16423,25,Femme,fondamental,célibataire,Rural,Groupe 3,45,Terrain,Marrakech-Safi,sans contrat,arab,20531.0,50,33000.0,W000
32233,47,Homme,secondaire,veuf,Rural,Groupe 5,49,Terrain,Marrakech-Safi,CDD,arab,18103.0,94,29000.0,Z789
6541,28,Femme,supérieur,marié,Rural,Groupe 6,46,Voiture,Rabat-Salé-Kénitra,CDD,arab,13605.0,56,22000.0,Y456
23651,25,Homme,sans niveau,marié,Urbain,Groupe 2,1,Logement,Guelmim-Oued Noun,CDD,amazigh,24633.0,50,40000.0,X123
14289,58,Homme,sans niveau,célibataire,Rural,Groupe 4,6,Aucun,Drâa-Tafilalet,CDI,arab,8353.0,116,14000.0,W000
36125,51,Femme,secondaire,célibataire,Urbain,Groupe 6,40,Voiture,L’Oriental,CDD,arab,17856.0,102,29000.0,Z789
13026,54,Femme,sans niveau,célibataire,Rural,Groupe 3,1,Voiture,Béni Mellal-Khénifra,CDI,arab,9096.0,108,15000.0,Z789
26030,41,Homme,sans niveau,divorcé,Rural,Groupe 6,49,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,amazigh,11912.0,82,19000.0,Z789
11746,26,Homme,sans niveau,marié,Rural,Groupe 3,36,Voiture,Drâa-Tafilalet,CDI,arab,20757.0,52,34000.0,Y456
38946,43,Homme,supérieur,célibataire,Urbain,Groupe 5,38,Voiture,Souss-Massa,CDD,arab,31984.0,86,47000.0,Z789
29242,42,Femme,sans niveau,célibataire,Rural,Groupe 1,37,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,44223.0,84,69000.0,Y456
27083,66,Homme,fondamental,marié,Urbain,Groupe 5,45,Aucun,Souss-Massa,CDI,arab,20059.0,132,33000.0,W000
27571,27,Homme,sans niveau,marié,Urbain,Groupe 4,3,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,14301.0,54,23000.0,Y456
31599,32,Femme,sans niveau,marié,Urbain,Groupe 5,34,Terrain,Béni Mellal-Khénifra,CDI,amazigh,17625.0,64,29000.0,Y456
7814,40,Homme,sans niveau,célibataire,Rural,Groupe 5,20,Aucun,L’Oriental,CDI,arab,9594.0,80,16000.0,X123
21511,41,Femme,sans niveau,marié,Urbain,Groupe 1,38,Aucun,Marrakech-Safi,CDI,amazigh,55416.0,82,85000.0,Y456
27084,28,Femme,fondamental,célibataire,Urbain,Groupe 5,15,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,13347.0,56,22000.0,X123
35197,36,Homme,secondaire,marié,Urbain,Groupe 2,27,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,43101.0,72,65000.0,X123
21428,27,Homme,fondamental,marié,Rural,Groupe 3,40,Voiture,Laâyoune-Sakia El Hamra,sans contrat,arab,21372.0,54,35000.0,Z789
21731,68,Femme,sans niveau,marié,Rural,Groupe 5,12,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,7574.0,136,12000.0,Z789
25339,56,Homme,fondamental,célibataire,Urbain,Groupe 2,14,Voiture,Dakhla-Oued Ed-Dahab,CDI,arab,38052.0,112,57000.0,Z789
11940,36,Homme,sans niveau,marié,Rural,Groupe 3,1,Voiture,Guelmim-Oued Noun,CDD,arab,8768.0,72,14000.0,Y456
21196,29,Femme,sans niveau,marié,Urbain,Groupe 5,16,Terrain,Souss-Massa,CDI,arab,13389.0,58,22000.0,W000
24861,31,Homme,fondamental,veuf,Urbain,Groupe 4,39,Logement,Casablanca-Settat,CDI,amazigh,22241.0,62,36000.0,W000
37568,41,Femme,supérieur,marié,Urbain,Groupe 2,46,Terrain,Guelmim-Oued Noun,sans contrat,amazigh,59583.0,82,92000.0,Y456
23822,59,Homme,sans niveau,marié,Urbain,Groupe 4,49,Terrain,Marrakech-Safi,CDI,arab,30920.0,118,45000.0,Y456
2354,50,Homme,sans niveau,célibataire,Urbain,Groupe 4,41,Logement,L’Oriental,CDD,arab,29117.0,100,42000.0,Z789
11384,54,Homme,fondamental,célibataire,Rural,Groupe 6,43,Logement,Rabat-Salé-Kénitra,CDI,arab,11419.0,108,19000.0,Y456
20954,37,Femme,fondamental,marié,Urbain,Groupe 5,4,Terrain,Guelmim-Oued Noun,CDD,arab,10211.0,74,17000.0,X123
9078,46,Homme,fondamental,marié,Urbain,Groupe 3,38,Aucun,Fès-Meknès,CDD,arab,29611.0,92,43000.0,Z789
8074,46,Homme,fondamental,marié,Urbain,Groupe 6,45,Voiture,Béni Mellal-Khénifra,CDI,arab,16540.0,92,27000.0,X123
14860,23,Femme,sans niveau,célibataire,Rural,Groupe 4,10,Aucun,Guelmim-Oued Noun,sans contrat,arab,7530.0,46,12000.0,Y456
7492,44,Homme,secondaire,célibataire,Urbain,Groupe 6,17,Voiture,L’Oriental,CDD,arab,14275.0,88,23000.0,X123
